id_match,formations,score,goals,goals_past,total_shots,shots_on_target,shots_off_target,blocked_shots,total_possession,total_passes,accurate_passes,pass_success,key_passes,dribbles_attempted,dribbles,dribbles_past,dribbles_success,aerials_won,aerial_success,offensive_aerials,defensive_aerials,tackles,tackle_success,tackles_attempted,clearances,interceptions,corners,win,draw,lose
590,3/4/2003,0 - 1,1,0,21,9,6,6,74.2,715,635,89,17,22,13,10,59,22,48,18,28,16,62,26,10,3,7,1,0,0
591,4/3/2003,2-Feb,2,2,13,9,4,0,54.6,540,454,84,12,19,13,7,68,14,54,14,12,17,71,24,16,12,3,0,1,0
591,4/3/2003,2-Feb,2,2,13,6,4,3,45.4,451,368,82,8,12,7,13,58,12,46,12,14,23,64,36,19,15,6,0,1,0
592,4/3/2003,1-Jan,1,1,3,1,1,1,36.7,337,246,73,3,20,9,8,45,10,34,11,18,17,68,25,24,6,0,0,1,0
592,4-1-2-1-2,1-Jan,1,1,19,4,10,5,63.3,569,470,83,11,18,8,9,44,19,66,18,11,21,70,30,10,9,9,0,1,0
593,4/3/2003,0 - 2,2,0,22,6,6,10,55.2,443,318,72,12,12,5,13,42,21,46,19,27,12,48,25,27,8,8,1,0,0
593,4/4/2002,0 - 2,0,2,9,2,4,3,44.8,352,230,65,5,18,13,5,72,25,54,27,19,20,80,25,15,13,6,0,0,1
594,4/3/2003,Mar-00,3,0,27,13,8,6,68.3,712,589,83,18,20,9,6,45,24,56,20,23,9,60,15,5,9,9,1,0,0
594,3/5/2002,Mar-00,0,3,6,1,3,2,31.7,340,213,63,5,12,6,9,50,19,44,23,20,21,70,30,32,15,0,0,0,1
595,3-4-2-1,Jan-00,0,1,4,1,2,1,44.3,459,388,85,3,10,7,16,70,6,27,11,11,22,58,38,24,11,1,0,0,1
595,4-2-3-1,Jan-00,1,0,11,6,3,2,55.7,579,498,86,9,25,16,7,64,16,73,11,11,8,53,15,8,3,9,1,0,0
596,4/3/2003,1-Jan,1,1,12,1,8,3,52,407,308,76,7,15,11,12,73,31,53,36,22,27,69,39,10,10,4,0,1,0
596,4/3/2003,1-Jan,1,1,18,5,6,7,48,381,301,79,13,22,12,11,55,27,47,22,36,19,63,30,28,17,6,0,1,0
597,4/4/2002,1-Feb,2,1,14,3,6,5,40.4,284,200,70,7,15,8,10,53,21,68,8,23,18,64,28,30,9,8,1,0,0
597,4/4/2002,1-Feb,1,2,12,5,1,6,59.6,435,346,80,6,17,10,8,59,10,32,23,8,18,69,26,20,8,8,0,0,1
598,3-4-2-1,Mar-00,3,0,16,6,5,5,57.6,561,502,89,12,6,5,8,83,9,50,8,10,16,67,24,11,13,2,1,0,0
598,4/3/2003,Mar-00,0,3,9,5,2,2,42.4,412,351,85,9,20,8,5,40,9,50,10,8,6,55,11,11,9,2,0,0,1
599,4-2-3-1,3-Feb,2,3,15,5,6,4,47.4,386,270,70,11,23,13,6,57,24,59,28,13,22,79,28,11,11,4,0,0,1
599,4-1-4-1,3-Feb,3,2,18,5,9,4,52.6,442,322,73,15,18,6,13,33,17,41,13,28,23,64,36,21,10,3,1,0,0
600,3/5/2002,1-Mar,1,3,13,10,3,0,57.3,437,354,81,9,15,10,9,67,19,59,24,8,10,53,19,8,9,10,0,0,1
600,3/4/2003,1-Mar,3,1,9,5,3,1,42.7,327,234,72,5,15,9,10,60,13,41,8,24,23,70,33,29,15,2,1,0,0
601,4-1-4-1,0 - 0,0,0,20,5,8,7,75.6,643,564,88,16,16,8,7,50,17,40,21,21,7,50,14,19,4,12,0,1,0
601,4/4/2002,0 - 0,0,0,10,1,6,3,24.4,211,137,65,9,10,7,8,70,25,60,21,21,18,69,26,42,7,4,0,1,0
602,3/5/2002,2-Jan,1,2,11,1,5,5,49.5,455,335,74,7,14,11,16,79,25,64,16,23,16,50,32,14,10,6,0,0,1
602,3/5/2002,2-Jan,2,1,7,2,3,2,50.5,477,355,74,5,23,16,11,70,14,36,23,16,22,67,33,34,9,3,1,0,0
603,4/3/2003,Feb-00,2,0,15,7,5,3,64.6,606,526,87,13,13,6,8,46,13,62,14,7,15,65,23,12,10,10,1,0,0
603,4/4/2002,Feb-00,0,2,6,3,2,1,35.4,341,267,78,6,13,8,6,62,8,38,7,14,14,70,20,26,12,3,0,0,1
604,4/3/2003,3-Jan,1,3,8,5,3,0,43.4,431,328,76,5,6,6,6,100,20,56,13,23,13,68,19,25,10,2,0,0,1
604,4/3/2003,3-Jan,3,1,14,7,6,1,56.6,576,465,81,11,12,6,6,50,16,44,23,13,7,54,13,11,9,5,1,0,0
605,4/3/2003,0 - 1,1,0,8,3,4,1,50.4,361,255,71,5,24,14,12,58,30,51,21,38,26,68,38,15,10,2,1,0,0
605,4/4/2002,0 - 1,0,1,15,1,7,7,49.6,338,228,67,11,25,12,14,48,29,49,38,21,24,63,38,7,7,9,0,0,1
606,4/3/2003,0 - 1,1,0,15,3,4,8,37,277,186,67,9,20,9,13,45,30,68,35,9,18,58,31,28,16,7,1,0,0
606,4-2-3-1,0 - 1,0,1,13,4,4,5,63,477,377,79,6,25,13,9,52,14,32,9,35,21,70,30,20,7,6,0,0,1
607,4-1-2-1-2,1-Jan,1,1,14,5,4,5,56.2,577,474,82,11,16,9,10,56,9,50,9,9,22,69,32,13,7,5,0,1,0
607,4-2-3-1,1-Jan,1,1,15,5,3,7,43.8,460,364,79,8,23,10,9,43,9,50,9,9,18,67,27,30,9,4,0,1,0
608,4-2-3-1,Jan-00,1,0,18,3,9,6,56.9,548,453,83,15,13,10,9,77,20,57,7,28,17,65,26,15,4,3,1,0,0
608,4-2-3-1,Jan-00,0,1,6,1,3,2,43.1,413,308,75,3,18,9,10,50,15,43,28,7,9,47,19,13,16,3,0,0,1
609,4/4/2002,1-Jan,1,1,7,3,3,1,25.8,278,193,69,4,17,8,15,47,11,46,15,9,20,57,35,37,12,2,0,1,0
609,4/3/2003,1-Jan,1,1,20,5,8,7,74.2,777,700,90,15,27,15,8,56,13,54,9,15,21,72,29,4,8,11,0,1,0
610,4/4/2002,0 - 3,3,0,7,2,2,3,31.5,259,152,59,5,14,7,22,50,16,44,13,23,16,42,38,14,9,1,1,0,0
610,4/3/2003,0 - 3,0,3,15,4,7,4,68.5,565,464,82,11,29,22,7,76,20,56,23,13,14,67,21,5,9,5,0,0,1
611,4-2-3-1,3-Mar,3,3,16,8,5,3,60.5,456,378,83,11,20,4,9,20,6,29,11,10,3,25,12,15,10,11,0,1,0
611,4/3/2003,3-Mar,3,3,12,4,6,2,39.5,302,226,75,10,11,9,4,82,15,71,9,12,22,85,26,24,9,6,0,1,0
612,4-2-2-2,1-Jan,1,1,15,3,5,7,56.8,579,503,87,9,12,4,7,33,15,65,7,16,14,67,21,26,10,7,0,1,0
612,4-1-4-1,1-Jan,1,1,10,2,3,5,43.2,438,360,82,8,14,7,4,50,8,35,16,7,16,80,20,19,17,5,0,1,0
613,4/4/2002,1-Jan,1,1,9,3,5,1,35.9,288,193,67,4,12,7,4,58,11,33,22,11,25,86,29,28,7,2,0,1,0
613,4-2-3-1,1-Jan,1,1,22,5,5,12,64.1,518,422,81,18,15,4,7,27,22,67,10,23,15,68,22,16,1,10,0,1,0
614,4/3/2003,1-Jan,1,1,13,5,4,4,71.7,670,575,86,6,17,11,4,65,21,66,9,23,15,79,19,8,10,6,0,1,0
614,4/4/2002,1-Jan,1,1,5,1,2,2,28.3,256,159,62,4,12,4,11,33,11,34,23,9,15,58,26,27,11,4,0,1,0
615,4-2-3-1,Jan-00,1,0,9,3,4,2,64.3,609,489,80,7,16,9,14,56,42,63,36,31,16,53,30,14,13,5,1,0,0
615,4/4/2002,Jan-00,0,1,6,1,4,1,35.7,335,235,70,5,23,14,9,61,25,37,31,36,17,65,26,28,12,6,0,0,1
616,3/4/2003,0 - 1,0,1,15,4,7,4,58.3,481,393,82,10,24,10,5,42,17,55,17,14,12,71,17,13,17,7,0,0,1
616,4-2-3-1,0 - 1,1,0,12,2,3,7,41.7,356,272,76,9,9,5,10,56,14,45,14,17,17,63,27,35,7,4,1,0,0
617,4/3/2003,1-Mar,3,1,20,9,6,5,39.3,292,191,65,12,30,21,14,70,30,57,32,21,21,60,35,12,17,6,1,0,0
617,3-4-2-1,1-Mar,1,3,11,3,3,5,60.7,454,350,77,9,24,14,21,58,23,43,21,32,19,48,40,14,4,2,0,0,1
618,4/4/2002,3-Feb,3,2,23,10,10,3,52.3,472,387,82,15,14,9,9,64,17,36,36,11,14,61,23,21,10,8,1,0,0
618,3-4-2-1,3-Feb,2,3,8,3,2,3,47.7,433,347,80,7,18,9,9,50,30,64,11,36,18,67,27,29,13,2,0,0,1
619,4/3/2003,Feb-00,2,0,22,11,7,4,65,665,563,85,14,32,18,8,56,24,71,21,13,18,69,26,15,20,7,1,0,0
619,4-2-3-1,Feb-00,0,2,5,1,3,1,35,362,257,71,4,14,8,18,57,10,29,13,21,23,56,41,35,12,6,0,0,1
620,4/3/2003,Feb-00,2,0,15,7,6,2,75.6,709,627,88,10,19,9,3,47,19,70,6,21,7,70,10,7,8,9,1,0,0
620,3/5/2002,Feb-00,0,2,6,2,2,2,24.4,227,135,59,4,8,3,9,38,8,30,21,6,13,59,22,30,11,3,0,0,1
621,4/3/2003,0 - 0,0,0,6,3,2,1,57.4,504,390,77,6,30,15,11,50,16,40,21,19,17,61,28,16,6,9,0,1,0
621,3/5/2002,0 - 0,0,0,9,2,5,2,42.6,377,260,69,7,16,11,15,69,24,60,19,21,31,67,46,25,11,3,0,1,0
622,4/4/2002,0 - 1,0,1,8,5,3,0,32.6,303,198,65,8,13,12,12,92,12,43,21,7,14,54,26,22,19,5,0,0,1
622,4/3/2003,0 - 1,1,0,12,4,5,3,67.4,643,530,82,8,18,12,12,67,16,57,7,21,11,48,23,21,6,8,1,0,0
623,4-2-3-1,4-Feb,4,2,14,4,7,3,32,332,251,76,9,18,7,8,39,14,50,15,13,20,71,28,25,15,1,1,0,0
623,3-4-1-2,4-Feb,2,4,11,2,5,4,68,704,605,86,8,14,8,7,57,14,50,12,16,23,77,30,5,10,6,0,0,1
624,3-3-3-1,Mar-00,0,3,7,0,4,3,58.3,467,374,80,6,28,10,7,36,14,45,4,27,29,81,36,19,13,3,0,0,1
624,4/4/2002,Mar-00,3,0,21,10,2,9,41.7,344,255,74,17,20,7,10,35,17,55,27,4,22,69,32,15,13,5,1,0,0
625,4/3/2003,2-Feb,2,2,13,2,7,4,55.4,550,453,82,10,16,9,7,56,10,30,8,25,21,75,28,18,14,5,0,1,0
625,4-2-3-1,2-Feb,2,2,8,3,2,3,44.6,433,345,80,4,17,7,9,41,23,70,25,8,14,61,23,15,5,4,0,1,0
626,4-2-3-1,1-Jan,1,1,12,8,2,2,52.3,469,382,81,10,20,10,12,50,18,60,9,21,14,54,26,13,6,1,0,1,0
626,4/4/2002,1-Jan,1,1,13,4,6,3,47.7,430,347,81,11,20,12,10,60,12,40,21,9,17,63,27,14,19,4,0,1,0
627,4/3/2003,Jan-00,1,0,10,2,4,4,37,249,169,68,7,19,9,9,47,22,65,22,12,15,63,24,13,12,3,1,0,0
627,4/3/2003,Jan-00,0,1,11,1,6,4,63,424,326,77,9,19,9,9,47,12,35,12,22,14,61,23,9,10,6,0,0,1
628,4/3/2003,0 - 4,4,0,22,9,8,5,71.5,707,640,91,18,19,16,6,84,12,48,13,12,5,45,11,9,11,12,1,0,0
628,4/3/2003,0 - 4,0,4,8,3,4,1,28.5,281,212,75,8,10,6,16,60,13,52,12,13,11,41,27,29,6,4,0,0,1
629,3-4-2-1,0 - 2,0,2,17,7,5,5,58.6,572,478,84,12,17,10,6,59,21,66,20,12,15,71,21,9,14,7,0,0,1
629,3/5/2002,0 - 2,2,0,11,7,1,3,41.4,412,310,75,6,13,6,10,46,11,34,12,20,15,60,25,32,12,3,1,0,0
630,4/4/2002,0 - 2,0,2,9,1,5,3,35.2,315,216,69,6,20,12,9,60,8,22,21,16,18,67,27,21,11,4,0,0,1
630,3-1-4-2,0 - 2,2,0,11,6,2,3,64.8,592,469,79,7,19,9,12,47,29,78,16,21,21,64,33,17,10,5,1,0,0
631,4-2-3-1,1-Feb,2,1,24,8,8,8,66.4,562,482,86,14,12,7,6,58,11,39,18,10,14,70,20,7,8,14,1,0,0
631,3/5/2002,1-Feb,1,2,6,2,1,3,33.6,294,213,72,4,11,6,7,55,17,61,10,18,14,67,21,45,12,0,0,0,1
632,4/3/2003,0 - 1,0,1,20,1,11,8,59.6,550,462,84,18,15,7,8,47,16,48,17,16,19,70,27,16,4,10,0,0,1
632,4/3/2003,0 - 1,1,0,8,4,3,1,40.4,383,288,75,7,20,8,7,40,17,52,16,17,17,71,24,36,14,5,1,0,0
633,4/4/2002,0 - 3,0,3,11,1,6,4,68.9,579,492,85,8,8,3,6,38,12,48,12,13,13,68,19,23,5,4,0,0,1
633,4/4/2002,0 - 3,3,0,10,4,2,4,31.1,260,163,63,9,11,6,3,55,13,52,13,12,17,85,20,19,11,4,1,0,0
634,4/3/2003,0 - 1,1,0,9,3,3,3,57.4,518,428,83,6,19,10,8,53,9,50,9,9,17,68,25,16,8,4,1,0,0
634,4-2-3-1,0 - 1,0,1,7,0,5,2,42.6,373,296,79,6,18,8,10,44,9,50,9,9,22,69,32,18,10,4,0,0,1
635,4-2-3-1,4-Feb,2,4,16,6,6,4,54.5,409,320,78,14,19,8,15,42,4,36,5,6,24,62,39,16,17,3,0,0,1
635,4-2-3-1,4-Feb,4,2,15,9,2,4,45.5,340,247,73,12,25,15,8,60,7,64,6,5,19,70,27,12,10,3,1,0,0
636,4/3/2003,1-Mar,1,3,6,1,4,1,30.6,308,220,71,5,15,9,18,60,13,43,16,14,19,51,37,39,13,4,0,0,1
636,4/3/2003,1-Mar,3,1,29,8,11,10,69.4,697,623,89,25,30,18,9,60,17,57,14,16,14,61,23,12,7,9,1,0,0
637,4/3/2003,3-Feb,2,3,21,4,11,6,71.2,755,688,91,12,20,12,2,60,13,59,17,5,13,87,15,2,9,10,0,0,1
637,3-4-2-1,3-Feb,3,2,6,5,1,0,28.8,308,242,79,6,10,2,12,20,9,41,5,17,13,52,25,37,7,0,1,0,0
638,4/4/2002,Feb-00,2,0,19,11,5,3,55.8,506,399,79,17,24,13,8,54,24,65,13,24,21,72,29,13,16,4,1,0,0
638,4/4/2002,Feb-00,0,2,9,0,5,4,44.2,401,282,70,4,17,8,13,47,13,35,24,13,20,61,33,16,12,4,0,0,1
639,4-2-3-1,1-Jan,1,1,11,3,2,6,47,388,294,76,9,7,3,7,43,25,58,14,29,11,61,18,32,7,3,0,1,0
639,4/3/2003,1-Jan,1,1,14,3,5,6,53,431,339,79,10,10,7,3,70,18,42,29,14,12,80,15,14,6,7,0,1,0
640,4/3/2003,1-Feb,1,2,17,7,6,4,63.7,567,497,88,10,20,14,7,70,8,32,14,11,22,76,29,10,6,10,0,0,1
640,3/5/2002,1-Feb,2,1,11,3,5,3,36.3,320,251,78,9,15,7,14,47,17,68,11,14,22,61,36,37,6,7,1,0,0
641,4-2-3-1,0 - 2,0,2,9,2,3,4,48.4,505,407,81,7,16,14,4,88,6,29,7,14,16,80,20,17,5,1,0,0,1
641,4/3/2003,0 - 2,2,0,9,3,2,4,51.6,528,434,82,7,9,4,14,44,15,71,14,7,16,53,30,15,11,6,1,0,0
642,4/3/2003,0 - 2,0,2,6,1,3,2,37.3,301,199,66,5,13,5,6,38,21,51,28,13,9,60,15,20,9,6,0,0,1
642,4/3/2003,0 - 2,2,0,26,11,10,5,62.7,504,418,83,19,10,6,5,60,20,49,13,28,13,72,18,26,6,6,1,0,0
643,3/5/2002,0 - 2,0,2,12,1,6,5,66.5,569,499,88,7,18,7,6,39,12,52,9,14,17,74,23,12,4,7,0,0,1
643,4-1-2-1-2,0 - 2,2,0,9,4,2,3,33.5,289,228,79,5,11,6,7,55,11,48,14,9,22,76,29,24,8,2,1,0,0
644,3-1-4-2,1-Jan,1,1,2,1,1,0,32.8,370,293,79,1,8,5,16,63,8,42,8,11,18,53,34,31,12,0,0,1,0
644,3-4-2-1,1-Jan,1,1,20,7,5,8,67.2,750,695,93,16,21,16,5,76,11,58,11,8,10,67,15,5,11,6,0,1,0
645,4/3/2003,1-Jan,1,1,11,4,2,5,59.2,532,408,77,8,12,10,6,83,12,32,16,21,13,68,19,19,7,5,0,1,0
645,4/4/2002,1-Jan,1,1,5,1,2,2,40.8,364,245,67,2,10,6,10,60,25,68,21,16,12,55,22,22,20,4,0,1,0
646,4/3/2003,0 - 1,1,0,13,8,3,2,67.4,676,597,88,8,21,17,9,81,17,71,12,12,17,65,26,14,12,4,1,0,0
646,4/3/2003,0 - 1,0,1,6,2,3,1,32.6,320,244,76,5,13,9,17,69,7,29,12,12,22,56,39,27,7,3,0,0,1
647,3-4-2-1,0 - 4,4,0,15,11,2,2,50.4,474,418,88,13,22,13,5,59,4,44,3,6,10,67,15,24,12,6,1,0,0
647,4-1-4-1,0 - 4,0,4,19,3,10,6,49.6,449,387,86,12,9,5,13,56,5,56,6,3,17,57,30,6,9,3,0,0,1
648,4-2-3-1,0 - 0,0,0,22,3,12,7,67.3,676,574,85,20,19,10,13,53,21,68,9,22,20,61,33,4,6,4,0,1,0
648,4/3/2003,0 - 0,0,0,10,2,5,3,32.7,335,236,70,6,22,13,10,59,10,32,22,9,22,69,32,28,22,3,0,1,0
649,4/4/2002,Feb-00,2,0,27,9,12,6,58.1,501,407,81,15,19,10,3,53,19,58,21,12,9,75,12,16,10,13,1,0,0
649,4-1-4-1,Feb-00,0,2,8,1,3,4,41.9,360,273,76,5,9,3,10,33,14,42,12,21,18,64,28,42,7,6,0,0,1
650,3-4-2-1,Jan-00,1,0,13,4,8,1,39,397,315,79,11,13,5,5,38,14,70,9,11,15,75,20,28,18,3,1,0,0
650,3-4-2-1,Jan-00,0,1,14,1,4,9,61,635,544,86,12,12,5,5,42,6,30,11,9,13,72,18,21,5,5,0,0,1
651,4/4/2002,Apr-00,0,4,11,1,7,3,61.8,556,469,84,9,21,15,7,71,10,50,12,8,15,68,22,7,12,7,0,0,1
651,4-3-1-2,Apr-00,4,0,14,9,4,1,38.2,353,261,74,13,16,7,15,44,10,50,8,12,14,48,29,18,12,4,1,0,0
652,4/4/2002,0 - 4,0,4,6,1,2,3,27.4,285,194,68,3,12,4,9,33,15,50,23,7,25,74,34,13,9,5,0,0,1
652,3-4-2-1,0 - 4,4,0,11,5,0,6,72.6,790,712,90,10,21,9,4,43,15,50,7,23,14,78,18,15,4,2,1,0,0
653,4/3/2003,Jan-00,1,0,7,4,0,3,51,471,374,79,6,29,15,12,52,19,63,8,22,23,66,35,24,10,5,1,0,0
653,4-2-3-1,Jan-00,0,1,19,4,9,6,49,433,348,80,15,26,12,15,46,11,37,22,8,21,58,36,20,7,10,0,0,1
654,4/3/2003,Jan-00,1,0,22,5,10,7,68.7,715,619,87,17,15,9,6,60,21,60,12,23,11,65,17,10,5,4,1,0,0
654,4/4/2002,Jan-00,0,1,13,5,5,3,31.3,316,231,73,8,14,6,9,43,14,40,23,12,16,64,25,24,18,6,0,0,1
655,4/3/2003,1-Apr,4,1,24,10,6,8,69.4,754,701,93,16,28,16,9,57,4,33,8,4,13,59,22,8,11,9,1,0,0
655,4-2-3-1,1-Apr,1,4,5,2,1,2,30.6,331,276,83,2,18,9,16,50,8,67,4,8,16,50,32,20,11,3,0,0,1
656,4/3/2003,1-Feb,2,1,10,4,4,2,32.4,304,191,63,7,9,2,12,22,22,40,23,32,12,50,24,29,15,4,1,0,0
656,4-1-2-1-2,1-Feb,1,2,15,4,3,8,67.6,634,524,83,12,19,12,2,63,33,60,32,23,11,85,13,8,12,7,0,0,1
657,4-2-3-1,3-Jan,1,3,15,7,3,5,59.6,457,352,77,10,8,3,7,38,14,40,22,13,13,65,20,10,13,5,0,0,1
657,4/5/2001,3-Jan,3,1,10,6,1,3,40.4,308,215,70,5,14,7,3,50,21,60,13,22,15,83,18,35,9,5,1,0,0
658,3-4-2-1,May-00,5,0,14,7,5,2,55,650,583,90,13,14,8,9,57,15,83,6,12,25,74,34,17,6,5,1,0,0
658,4-2-3-1,May-00,0,5,6,0,2,4,45,530,457,86,5,21,9,8,43,3,17,12,6,20,71,28,12,6,2,0,0,1
659,4/3/2003,3-Feb,2,3,13,7,3,3,43,428,326,76,10,21,13,8,62,31,78,18,22,17,68,25,17,16,1,0,0,1
659,4-2-3-1,3-Feb,3,2,16,4,9,3,57,556,469,84,14,14,8,13,57,9,23,22,18,20,61,33,15,18,5,1,0,0
660,3-4-2-1,0 - 2,0,2,12,5,4,3,64,561,456,81,9,18,12,13,67,13,48,10,17,20,61,33,14,10,7,0,0,1
660,4-2-3-1,0 - 2,2,0,12,8,1,3,36,308,227,74,8,18,13,12,72,14,52,17,10,14,54,26,30,11,7,1,0,0
661,4-2-3-1,Feb-00,2,0,21,8,4,9,46,481,415,86,16,17,6,0,35,6,43,8,6,15,100,15,15,11,2,1,0,0
661,4-2-3-1,Feb-00,0,2,6,3,1,2,54,564,494,88,5,4,0,6,0,8,57,6,8,17,74,23,10,10,6,0,0,1
662,4/5/2001,Feb-00,2,0,13,4,3,6,54.9,475,325,68,9,13,3,1,23,24,51,18,29,16,94,17,32,11,2,1,0,0
662,4/4/2002,Feb-00,0,2,7,1,5,1,45.1,373,238,64,3,11,1,3,9,23,49,29,18,15,83,18,20,10,9,0,0,1
663,4/3/2003,0 - 2,2,0,18,9,6,3,48.2,401,313,78,10,10,7,10,70,7,54,1,12,15,60,25,11,9,6,1,0,0
663,4-2-3-1,0 - 2,0,2,8,3,4,1,51.8,430,336,78,8,14,10,7,71,6,46,12,1,13,65,20,19,6,7,0,0,1
664,4/3/2003,Jan-00,1,0,8,3,4,1,72.8,570,491,86,6,9,6,7,67,10,40,5,20,14,67,21,13,6,7,1,0,0
664,5/4/2001,Jan-00,0,1,7,2,5,0,27.2,209,130,62,4,17,7,6,41,15,60,20,5,16,73,22,22,3,2,0,0,1
665,4/3/2003,0 - 0,0,0,7,1,5,1,26.2,269,174,65,5,17,14,15,82,8,27,17,13,16,52,31,32,8,2,0,1,0
665,4/3/2003,0 - 0,0,0,19,4,9,6,73.8,765,663,87,14,24,15,14,63,22,73,13,17,13,48,27,8,9,6,0,1,0
666,3/4/2003,0 - 1,0,1,7,2,5,0,38,356,276,78,5,14,10,9,71,11,48,12,11,22,71,31,11,10,5,0,0,1
666,3/5/2002,0 - 1,1,0,14,3,5,6,62,597,518,87,11,17,9,10,53,12,52,11,12,12,55,22,19,13,2,1,0,0
667,4-2-3-1,1-Feb,2,1,13,7,5,1,52.5,421,315,75,11,16,9,17,56,14,45,15,16,28,62,45,14,14,6,1,0,0
667,4/3/2003,1-Feb,1,2,12,4,4,4,47.5,382,278,73,5,35,17,9,49,17,55,16,15,12,57,21,11,10,2,0,0,1
668,3-4-2-1,2-Mar,2,3,10,3,2,5,56.5,584,520,89,7,19,14,12,74,10,50,12,8,16,57,28,3,4,5,0,0,1
668,4-2-3-1,2-Mar,3,2,10,6,3,1,43.5,459,391,85,9,17,12,14,71,10,50,8,12,13,48,27,14,14,4,1,0,0
669,4/4/2002,2-Jan,1,2,13,7,5,1,62.5,498,386,78,10,14,7,8,50,23,45,24,27,17,68,25,12,8,11,0,0,1
669,4/3/2003,2-Jan,2,1,9,5,3,1,37.5,306,203,66,7,18,8,7,44,28,55,27,24,18,72,25,32,20,3,1,0,0
670,4-2-3-1,1-Feb,2,1,11,4,5,2,47.1,443,365,82,9,17,7,7,41,14,48,16,13,11,61,18,19,13,5,1,0,0
670,4-1-2-1-2,1-Feb,1,2,13,7,2,4,52.9,501,423,84,11,11,7,7,64,15,52,13,16,17,71,24,11,14,7,0,0,1
671,4-2-3-1,0 - 1,1,0,10,3,3,4,53,521,449,86,8,7,3,6,43,6,55,3,8,13,68,19,25,5,5,1,0,0
671,4-3-2-1,0 - 1,0,1,8,1,6,1,47,441,374,85,4,11,6,3,55,5,45,8,3,10,77,13,13,4,6,0,0,1
672,3-1-4-2,Feb-00,0,2,11,3,4,4,57,479,396,83,9,15,7,10,47,12,43,11,17,15,60,25,23,12,10,0,0,1
672,4/4/2002,Feb-00,2,0,16,6,4,6,43,354,244,69,13,15,10,7,67,16,57,17,11,15,68,22,24,6,10,1,0,0
673,4/5/2001,1-Feb,1,2,15,6,3,6,47.2,452,372,82,11,16,11,9,69,17,53,26,6,8,47,17,9,11,5,0,0,1
673,4-2-3-1,1-Feb,2,1,12,4,6,2,52.8,514,441,86,9,13,9,11,69,15,47,6,26,14,56,25,24,10,2,1,0,0
674,3-4-2-1,Apr-00,0,4,2,1,0,1,28.4,354,260,73,2,11,7,7,64,9,45,8,12,22,76,29,16,16,2,0,0,1
674,4/3/2003,Apr-00,4,0,14,5,6,3,71.6,897,818,91,13,13,7,7,54,11,55,12,8,15,68,22,6,10,10,1,0,0
675,4/3/2003,Mar-00,3,0,17,5,4,8,65.1,667,586,88,13,14,4,7,29,14,56,10,15,16,70,23,14,11,7,1,0,0
675,3/5/2002,Mar-00,0,3,2,1,1,0,34.9,353,260,74,1,17,7,4,41,11,44,15,10,20,83,24,15,5,4,0,0,1
676,4/3/2003,Jan-00,1,0,13,4,3,6,36.3,347,261,75,8,25,14,5,56,21,51,19,22,18,78,23,22,14,2,1,0,0
676,4-2-3-1,Jan-00,0,1,10,2,6,2,63.7,589,490,83,8,14,5,14,36,20,49,22,19,20,59,34,14,7,5,0,0,1
677,3-4-2-1,3-Jan,3,1,15,7,5,3,66.3,712,653,92,11,19,10,5,53,11,73,6,9,15,75,20,17,11,8,1,0,0
677,5/3/2002,3-Jan,1,3,8,3,4,1,33.7,353,292,83,4,9,5,10,56,4,27,9,6,16,62,26,12,11,3,0,0,1
678,3-4-2-1,1-Mar,3,1,17,4,8,5,52.7,604,546,90,14,8,7,8,88,9,56,4,12,13,62,21,8,7,5,1,0,0
678,3-4-2-1,1-Mar,1,3,6,1,5,0,47.3,544,483,89,4,15,8,7,53,7,44,12,4,6,46,13,19,6,3,0,0,1
679,4/3/2003,0 - 0,0,0,6,0,5,1,48.2,470,385,82,2,28,17,10,61,21,45,12,35,15,60,25,19,12,1,0,1,0
679,5/4/2001,0 - 0,0,0,16,5,4,7,51.8,488,386,79,11,17,10,17,59,26,55,35,12,25,60,42,12,11,13,0,1,0
680,3-4-2-1,3-Feb,2,3,14,8,4,2,47.8,414,333,80,12,31,14,9,45,10,42,18,6,15,63,24,14,8,2,0,0,1
680,4-2-3-1,3-Feb,3,2,15,6,7,2,52.2,448,360,80,9,16,9,14,56,14,58,6,18,26,65,40,16,7,5,1,0,0
681,3-4-2-1,1-Feb,2,1,11,5,4,2,48.3,421,337,80,5,18,10,8,56,16,62,4,22,23,74,31,19,6,4,1,0,0
681,4-3-1-2,1-Feb,1,2,15,5,7,3,51.7,441,371,84,10,13,8,10,62,10,38,22,4,17,63,27,11,8,9,0,0,1
682,4/3/2003,1-Feb,1,2,13,2,6,5,44.3,407,336,83,11,11,6,6,55,15,44,27,7,9,60,15,16,10,4,0,0,1
682,4-2-3-1,1-Feb,2,1,11,5,4,2,55.7,529,441,83,8,10,6,6,60,19,56,7,27,11,65,17,18,4,2,1,0,0
683,4/3/2003,1-May,1,5,8,1,3,4,39.2,379,324,85,4,15,7,6,47,16,62,15,11,13,68,19,17,7,3,0,0,1
683,3-4-2-1,1-May,5,1,19,6,8,5,60.8,604,548,91,17,11,6,7,55,10,38,11,15,17,71,24,18,2,2,1,0,0
684,4-2-3-1,1-Jan,1,1,11,5,5,1,53.9,582,500,86,10,22,13,12,59,12,60,13,7,10,45,22,12,9,6,0,1,0
684,4-2-3-1,1-Jan,1,1,11,3,6,2,46.1,495,417,84,10,13,12,13,92,8,40,7,13,15,54,28,23,18,5,0,1,0
